cve_ageb,vehicle_rate,total_demand,transit_propensity,transit_demand
0100500010660,1.0,5925.246158229105,0.0,0.0
0100500010675,1.0,4528.131707208611,0.0,0.0
0100500010694,1.0,5826.3309235334655,0.0,0.0
0100500010707,1.0,117.68466834498311,0.0,0.0
0100500410302,0.5924170616113744,2316.0177161320803,0.4075829383886256,943.9693061012271
0100500410317,0.7575757575757576,789.9089658184912,0.24242424242424243,191.49308262266453
0100500410389,0.6334991708126037,14352.861348234643,0.36650082918739635,5260.335585339728
0100500410393,0.5988857938718662,11398.379080874824,0.40111420612813375,4572.051776172631
0100500410406,0.6067796610169491,23062.586917197867,0.39322033898305087,9068.67824540662
0100500410463,0.9300291545189504,7733.620190426638,0.06997084548104959,541.1279433534676
0100500410478,0.6538461538461539,8451.775154188912,0.34615384615384615,2925.6144764500077
0100502450590,0.9883720930232558,7812.7082441887305,0.011627906976744207,90.84544469986912
0100502450603,0.8653333333333333,19927.744603208146,0.1346666666666667,2683.602939898698
0100504270444,0.8361391694725028,10850.19879562268,0.16386083052749723,1777.9225860391825
0100504270459,0.8785046728971962,25870.928996885585,0.12149532710280375,3143.1969809300244
0100504680618,0.882480173035328,19580.413453612255,0.117519826964672,2301.086800965248
0100504820711,0.4931506849315068,9027.663124627006,0.5068493150684932,4575.664871386291
0101100010013,0.5758354755784062,9340.752383803572,0.4241645244215938,3962.015792615911
0101100010028,0.5429184549356223,9545.755674224927,0.4570815450643777,4363.18875238178
0101100010032,0.5738916256157636,11109.420544769757,0.42610837438423643,4733.817128682679
0101100010051,0.5914221218961625,7670.597740597263,0.4085778781038375,3134.0365486413198
0101100010066,0.44696969696969696,7048.2223934606445,0.553030303030303,3897.880566080508
0101100010070,0.5426975259377494,17573.62177178604,0.45730247406225055,8036.460714471988
0101100010117,0.6405959031657356,13265.908661451027,0.35940409683426444,4767.821921154652
0101100010121,0.6104294478527608,8080.956982342745,0.38957055214723924,3148.102873489351
0101100010140,0.42805755395683454,2971.3131199854324,0.5719424460431655,1699.4200938046179
0101100110193,0.5927051671732523,4187.1085021489025,0.4072948328267477,1705.3876574101912
0101100110206,0.6388888888888888,4331.4496339834495,0.36111111111111116,1564.1345900495792
0101100190155,0.5124875124875125,11050.338463411885,0.48751248751248755,5387.177992152847
0101100520174,0.5459837019790454,10271.434946899686,0.45401629802095456,4663.398869954455
0101100520189,0.48936170212765956,3655.298543024224,0.5106382978723405,1866.5354262251358
0101101280136,0.548604427333975,10959.065860292369,0.45139557266602504,4946.873809891358
0101101380210,0.48255813953488375,6567.615146875956,0.5174418604651163,3398.359000418373
