cve_ageb,npp_score,equity_score,final_score,priority_rank,priority_quintile
1510600010453,0.5885046738001997,0.04574431164172725,0.4799526013685052,231,3
1510600013104,0.4961209484799414,0.0331827059743104,0.4035332999788152,403,2
1510600012125,0.601437016835795,0.17666707783921215,0.5164830290364785,139,4
1510600013195,0.5691103904672733,0.2199462760721193,0.49927756758824254,175,4
1510600013320,0.49095978332444473,0.21329951875360995,0.43542773041027777,346,2
1510600013208,0.5662746890677683,0.03844704236313845,0.46070915972684234,285,3
1510600012816,0.5109859185220231,0.21832219596701663,0.45245317401102186,303,3
1510600010631,0.514623027690211,0.0451403814459392,0.4207264984413566,377,2
1510600013369,0.580730290415744,0.34449204762227187,0.5334826418570496,96,5
1510600010646,0.583333431447802,0.19029254339853136,0.5047252538379479,162,4
1510600013388,0.5686025176805646,0.1981310035539967,0.49450821485525104,185,4
1510600013354,0.5903388143332814,0.34551903435246545,0.5413748583371182,83,5
1510600010580,0.5568520828945359,0.0376893020410513,0.453019526723839,301,3
1510600010595,0.6092174558924165,0.1657046614933527,0.5205148970126038,122,4
1510600010449,0.5828093448967775,0.04179714317191765,0.47460690455180554,245,3
1510600010468,0.5775622129882366,0.07472699044991275,0.4769951684805719,235,3
1510600010472,0.4762531914439225,0.01720681806505685,0.3844439167681494,442,1
1510600010561,0.5881224685778279,0.17986803981570346,0.506471582825403,158,4
1510600012040,0.55468122478971,0.176113301330087,0.4789676400977855,233,3
1510600010557,0.6054850652636278,0.18627535334713646,0.5216431228803295,117,4
1510600010538,0.5927055709285906,0.03562896254544425,0.4812902492519613,227,3
1510600010576,0.592317032351049,0.03580148027774085,0.4810139219363874,228,3
1510600010398,0.5661141000190497,0.0434906469056134,0.4615894093963625,282,3
1510600011979,0.42555547808292776,0.17203432734373542,0.37485124793508934,457,1
1510600012144,0.5800457729891463,0.18307540666505964,0.500651699724329,173,4
1510600011983,0.5689760970157667,0.18270722502046344,0.49172232261670606,192,4
1510600010491,0.5918133828810618,0.03253624081276655,0.47995795446740275,230,3
1510600972267,0.5619301276181479,0.33657334636095165,0.5168587713667087,136,4
1510600682500,0.5683162502073413,0.5205478244004698,0.558762565045967,57,5
1510600792695,0.5848367249053806,0.5552835251460556,0.5789260849535157,36,5
1510600791502,0.555563372962592,0.37487006255084426,0.5194247108802424,126,4
1510600512746,0.5855854734865195,0.5379611374584917,0.5760606062809139,39,5
1510600512731,0.5164120972305634,0.5351638129539992,0.5201624403752505,124,4
1510600702252,0.3858878311551558,0.18335200706676055,0.34538066633747677,483,1
1510601122483,0.5780541542858088,0.3699163298027067,0.5364265893891884,92,5
1510600831521,0.5843069159533185,0.36304771514020173,0.5400550757906952,86,5
1510600653458,0.43551759373365906,0.5252622037473009,0.45346651573638747,298,3
1510600012159,0.5891811378982557,0.172560629490037,0.5058570362166119,160,4
1510600010487,0.6504972682349083,0.23749340190331258,0.5678964949685892,44,5
1510600012411,0.43649237058048507,0.2056233536665648,0.3903185671977011,430,2
1510600013246,0.5625917104252588,0.1741607476217934,0.48490551786456576,214,4
1510600013212,0.5183910895864006,0.17517916877528406,0.4497487054241773,309,3
1510600012430,0.5070710726157903,0.0427813494640195,0.4142131279854362,386,2
1510600011678,0.4961473501480855,0.17657903085086601,0.4322336862886416,353,2
1510600013373,0.41903665091558095,0.20674753099389376,0.37657882693124356,456,1
1510600010608,0.6087215381804667,0.17951836396854653,0.5228809033380827,111,4
1510600010307,0.536906003529155,0.03305791621734035,0.43613638606679206,340,2
1510600010434,0.5885363044916049,0.06339433445180526,0.483507910483645,222,3
1510600010773,0.4978550946489512,0.0258406630323635,0.4034522083256337,404,2
1510600010769,0.31264663732179504,0.0220633043856496,0.25452997073456596,525,1
1510600664738,0.5402368195383211,0.5287106293848887,0.5379315815076346,89,5
1510600832394,0.368946236246954,0.5829063235148589,0.411738253700535,390,2
1510600664742,0.5178802256425243,0.5214808733788017,0.5186003551897799,130,4
1510600831659,0.5130527384373207,0.38587836419210514,0.4876178635882776,205,4
1510600703034,0.2389985265012764,0.16760590419285504,0.22472000203959214,530,1
1510600703477,0.3221947467755343,0.1834356954655586,0.29444293651353914,515,1
1510600652977,0.47128917028755557,0.3753580213019959,0.45210294049044364,306,3
1510600012021,0.5869344907012577,0.2007453535585311,0.5096966632727125,156,4
1510600622407,0.4627373764558191,0.503564810713753,0.4709028633074059,253,3
1510600832286,0.49265284177943136,0.3598272650289615,0.46608772642933743,266,3
1510600831589,0.558285672091129,0.5104662651830326,0.5487217907095098,72,5
1510600831517,0.6132008999488906,0.5095543490823518,0.5924715897755828,19,5
1510600621767,0.6159952956545535,0.5294554154674352,0.5986873196171298,16,5
1510600832727,0.6128926104952555,0.5469431526183146,0.5997027189198674,15,5
1510601273621,0.43295585549395704,0.562194978435813,0.45880368008232825,288,3
1510600011697,0.47323250501666025,0.03045535716883685,0.38467707544709556,441,1
1510600012017,0.5675537149040475,0.1919646067016135,0.4924358932635607,189,4
1510600012110,0.5941052934814784,0.18036453569250643,0.5113571419236841,154,4
1510600010383,0.6062310520055029,0.2371062362112205,0.5324060888466464,100,5
1510600010523,0.5682029730757043,0.0375884191613009,0.46208006229282367,281,3
1510600010504,0.6040549671524091,0.16796867804059396,0.5168377093300461,137,4
1510600010542,0.5770338012475217,0.03213489028823195,0.4680540190556638,258,3
1510600012426,0.5065131594920118,0.0612189278108273,0.41745431315577497,380,2
1510600012445,0.5165082893517847,0.1787708076637971,0.4489607930141872,311,3
1510600012055,0.5740905566881047,0.18304705922876585,0.49588185719623695,183,4
1510600010379,0.5559064896375058,0.23643529217949033,0.4920122501459027,190,4
1510600011998,0.5705217254526096,0.20616189113260885,0.49764975858860944,179,4
1510600013227,0.45582414608622357,0.0012889279698726,0.36491710246295345,466,1
1510600011930,0.5680392930115257,0.206234498702557,0.49567833414973195,184,4
1510600011682,0.4788517310274868,0.03777505090256275,0.390636395002502,427,2
1510600971837,0.5674743728679926,0.3594192824168084,0.5258633547777558,106,5
1510600630241,0.4925138696755074,0.2007443025654059,0.43415995625348713,348,2
1510600971841,0.5707529568101788,0.34550313895758505,0.5257029932396601,107,5
1510600441748,0.5715977667990444,0.3279101810553544,0.5228602496503064,112,4
1510600441752,0.5703665152411402,0.3316838234231897,0.5226299768775501,114,4
1510600442765,0.355424072905343,0.31840523396503867,0.34802030511728216,478,1
1510600882479,0.5501717940763858,0.38736998262844025,0.5176114317867968,133,4
1510600792271,0.5659390992928498,0.5206127280623947,0.5568738250467588,60,5
1510600822182,0.5933905675211115,0.5175345372058324,0.5782193614580557,38,5
1510600701786,0.5236572514310609,0.18921893097850123,0.45676958734054895,292,3
1510600730294,0.61276432428621,0.36644371993583913,0.5635002034161358,49,5
1510600732750,0.5055173308223759,0.5607952508632486,0.5165729148305505,138,4
1510600732943,0.4993726801107932,0.5238731073594471,0.504272765560524,164,4
1510600732869,0.40083210758336263,0.19754187409938065,0.3601740608865662,469,1
1510600503636,0.5251226981702021,0.5066424323058093,0.5214266449973235,119,4
1510600843509,0.49550614209715776,0.36208009501733107,0.46882093268119246,256,3
1510600842905,0.4853247286527069,0.2033823196111588,0.42893624684439735,361,2
1510600502708,0.4347241826371741,0.37151546745895037,0.4220824396015294,375,2
1510600501184,0.5621709822309733,0.3599567629538716,0.521728138375553,116,4
1510601885030,0.4503044073529714,0.5545650556114373,0.4711565370046646,252,3
1510601885045,0.5398783454882525,0.5821612162341113,0.5483349196374243,75,5
1510600841803,0.562839023547192,0.3560333105117785,0.5214778809401093,118,4
1510602334475,0.5157257557102074,0.03097409757979005,0.41877542408412394,379,2
1510602115064,0.48020899603345235,0.1944671143084146,0.42306061968844483,372,2
1510602215079,0.5221738506710343,0.17797730544391005,0.4533345416256095,299,3
1510602305083,0.35209808475239734,0.0086868081055977,0.28341582942303745,517,1
1510602305098,0.2859699330425047,0.0170437462823774,0.23218469569047923,527,1
1510601315115,0.33892126680441287,0.0,0.2711370134435303,522,1
1510600495100,0.5561026943568046,0.505718238650249,0.5460258032154934,78,5
1510600715149,0.496083346734363,0.3477200421060054,0.4664106858086915,265,3
1510602285134,0.5349066109680566,0.2906635520423943,0.48605799918292414,212,4
1511500010043,0.5789240837140665,0.34659972537681316,0.5324592120466158,99,5
1511500010058,0.6186168185266517,0.33614952313398583,0.5621233594481185,52,5
1511500060113,0.23230887504336634,0.2056233536665648,0.22697177076800604,528,1
1511500060109,0.3997296841549329,0.3565558824837972,0.39109492382070576,424,2
1511500060081,0.552874740373226,0.35360431735347175,0.5130206557692752,149,4
1511500060096,0.5156302533942725,0.35660461518890757,0.4838251257531995,221,3
1511800670204,0.4050518030822467,0.5184016377785678,0.4277217700215109,364,2
1511800530153,0.5700375760415872,0.49630133990207026,0.5552903288136839,63,5
1511800010859,0.46837753819483713,0.2088177949548244,0.4164655895468346,382,2
1511800640717,0.40071653687296044,0.5552408284954655,0.43162139519746145,355,2
1511800010083,0.519781227188942,0.19074470874189792,0.45397392349953325,296,3
1511800010331,0.3718328585322709,0.3466942756188347,0.3668051419495837,464,1
1511800600810,0.5155639476935755,0.16310121011751771,0.445071400178364,318,3
1511800530276,0.5170065623811433,0.5437352516683168,0.522352300238578,115,4
1511800870435,0.528991403359667,0.8094660046381822,0.58508632361537,26,5
1511800600825,0.5482140527087013,0.18066218804629955,0.47470367977622097,244,3
1511800670168,0.6128802539144926,0.3437303850869961,0.5590502801489934,56,5
1511800670543,0.4564223882387572,0.35481076860309313,0.4361000643116244,341,2
1511800870609,0.62167309041402,0.730545911420485,0.643447654615313,4,5
1511800600755,0.5114228392062156,0.35406364996666656,0.4799510013583058,232,3
1511800540878,0.40097808515066563,0.34778707129024977,0.39033988237858247,429,2
1511800530454,0.32303932029848004,0.3753653406270757,0.3335045243641992,492,1
1511800670596,0.405715902394514,0.5693175180765264,0.4384362255309165,334,2
1511800750420,0.5170145921911455,0.5282961118050534,0.5192708961139272,127,4
1511800600774,0.6096161917606723,0.3341115500650444,0.5545152634215468,66,5
1511800600793,0.5276023105684761,0.33142843394687466,0.48836753524415577,202,4
1511800600806,0.5371052549334903,0.33755653236336486,0.4971955104194652,180,4
1511800580261,0.39124809801375354,0.3342721679955867,0.3798529120101202,450,1
1511800600789,0.5628170720368337,0.3380959098473094,0.5178728395989289,132,4
1511800010079,0.49902950112861605,0.19495899037726017,0.43821539897834494,335,2
1511800010134,0.534845381446316,0.1808057978255061,0.46403746472215407,275,3
1511800010149,0.5325803228811711,0.19101465784354116,0.4642671898736451,274,3
1511800010219,0.45161682201488695,0.1839937497530187,0.3980922075625133,416,2
1511800010280,0.44828017224530076,0.20825552253464905,0.40027524230317046,406,2
1511800010505,0.5198785866219334,0.18423372406487085,0.45274961411052095,302,3
1511800580242,0.4128727538012059,0.34130238459878964,0.3985586799607227,414,2
1511800640365,0.5679789793298009,0.5022014794860825,0.5548234793610572,65,5
1511801340736,0.3353557708913651,0.0177514721598283,0.2718349111450577,521,1
1511800010399,0.46447961377803343,0.19508486973643135,0.41060066496971304,391,2
1511801340721,0.5077021975154015,0.1565012992912389,0.437462017870569,337,2
1511800580257,0.4474771218745084,0.32779667637390253,0.42354103277438726,369,2
1511800540863,0.5609319165501466,0.34061986028679336,0.516869505297476,135,4
1511800640651,0.3915609838851431,0.5484001988911948,0.42292882688635347,373,2
1511800870628,0.5198400818685581,0.9071391605386347,0.5972998976025734,17,5
1511800870613,0.492388966474025,0.84956508956674,0.5638241910925681,48,5
1511800600844,0.3999013485589996,0.00604185721300085,0.3211294502897999,504,1
1511800530581,0.43129831753769193,0.5353541384430013,0.4521094817187538,305,3
1511800640350,0.5629975404310915,0.36721570670866077,0.5238411736866054,109,4
1511800540897,0.4501117529151947,0.200741696331427,0.40023774159844117,407,2
1511800540882,0.37640036255271947,0.3524530310856848,0.3716108962593126,459,1
1511800010685,0.4866840054164153,0.5442708905021392,0.49820138243356016,178,4
1511800590416,0.5169892931891873,0.3783135065843841,0.48925413586822664,200,4
1511800600740,0.4304332419387255,0.5224850701096115,0.4488436075729027,312,3
1511800640702,0.3580053728776145,0.17656550704829171,0.32171739971174995,503,1
