cve_ageb,n_boarding_stops,accessibility_score,accessibility_n
1403900010280,3,560450.0,0.9895810725391009
1403900012111,11,589800.0,0.993397154508194
1403900011414,23,544795.0,0.9874630475470098
1403900013995,4,493750.0,0.9801080006939131
1403900013694,5,430530.0,0.9698647700431667
1403900014230,15,387225.0,0.9619392359108484
1403900015296,14,395570.0,0.9635332859423488
1403900010543,28,433875.0,0.970443383222826
1403900011062,15,600585.0,0.9947518826875347
1403900012380,16,597860.0,0.9944119000572571
1403900013567,22,491380.0,0.9797482819531582
1403900011575,30,608975.0,0.9957890506632214
1403900010153,12,520525.0,0.9840560459332931
1403900014067,6,367570.0,0.958044756771364
1403900014828,19,367380.0,0.9580061020148861
1403900010276,10,329360.0,0.949838772994055
1403900013001,4,240450.0,0.9263159411294557
1403900011518,8,168690.0,0.8998168817247625
1403900014226,11,439375.0,0.9713851365219024
1403900011005,18,534845.0,0.9860850009188575
1403900012431,8,522045.0,0.9842740407390522
1403900010416,16,499470.0,0.9809691189698322
1403900014531,11,376165.0,0.959772798140694
1403900010897,8,435480.0,0.970719431907293
1403900014635,15,353665.0,0.9551616872236159
1403900015135,13,330640.0,0.9501287566825193
1403900012304,12,412940.0,0.9667461214149061
1403900014052,14,509045.0,0.9823887546818619
1403900015309,8,579965.0,0.9921399858670901
1403900010149,2,426330.0,0.969131860811064
1403900012516,11,575345.0,0.991542051778813
1403900012605,4,518975.0,0.9838330920721997
1403900015578,19,348150.0,0.9539866844830472
1403900015366,19,565005.0,0.9901862324537309
1403900011382,24,537940.0,0.9865163775983975
1403900013711,3,488455.0,0.9793019256905601
1403900015370,14,496650.0,0.9805458211382925
1403900013618,18,344180.0,0.9531292732508436
1403900010327,0,0.0,0.0
1403900011289,19,584410.0,0.992710791912177
1403900014993,19,411760.0,0.9665321806407795
1403900011804,10,573445.0,0.9912947536094843
1403900010524,22,409455.0,0.966112496608297
1403900013957,9,561050.0,0.9896610669319413
1403900013815,21,388950.0,0.9622715412751894
1403900015667,10,286525.0,0.9394226098851443
1403900011908,8,557695.0,0.9892126621352172
1403900013834,13,471480.0,0.9766575653615573
1403900011236,15,453550.0,0.9737589790455052
1403900011984,19,575875.0,0.9916108892847405
1403900014546,37,602950.0,0.9950457021533954
1403900014620,16,308880.0,0.945039206609375
1403900011039,8,442730.0,0.9719538344646913
1403900013336,23,493940.0,0.9801367641042683
1403900012130,14,634570.0,0.9988670078499549
1403900011147,19,527925.0,0.9851114012101801
1403900012037,11,473485.0,0.9769748190597358
1403900014461,11,610365.0,0.9959595009601675
1403900014279,6,356675.0,0.9557952795492756
1403900014211,10,382125.0,0.9609480394160752
1403900014902,6,616610.0,0.9967205420017904
1403900010577,13,615015.0,0.9965269042479898
1403900015099,16,269380.0,0.9348096315973496
1403900013730,4,548470.0,0.9879656690297633
1403900012569,14,614770.0,0.9964971160316486
1403900015012,4,380800.0,0.9606883575417727
1403900014387,9,56450.0,0.8179757366300052
1403900014527,16,461240.0,0.9750159421181301
1403900011683,10,557355.0,0.9891670697706678
1403900011946,18,535955.0,0.9862399975531543
1403900014300,5,163830.0,0.8976313600439446
1403900013514,17,443845.0,0.9721418816957531
1403900014048,14,475930.0,0.9773598814716279
1403900013872,10,390660.0,0.9625995055953692
1403900014813,16,527075.0,0.9849909325601203
1403900011861,24,589245.0,0.9933267711143137
1403900014480,22,251110.0,0.9295590035160772
1403900012041,13,475930.0,0.9773598814716279
1403900015402,17,410010.0,0.966213764061365
1403900015154,16,279605.0,0.9375948534213125
1403900010295,4,574855.0,0.9914783531190278
1403900015544,0,0.0,0.0
1403900013317,1,270685.0,0.9351709349760023
1403900015440,9,430845.0,0.9699194496784189
1403900014103,12,520200.0,0.984009352601896
1403900012319,23,451275.0,0.9733830333888422
1403900011842,23,599455.0,0.9946110866499059
1403900013853,30,583285.0,0.9925667360953249
1403900011819,6,599285.0,0.994589881980327
1403900011170,10,498245.0,0.9807855339495648
1403900011626,28,589750.0,0.9933908163770607
1403900014438,16,289580.0,0.9402155135775649
1403900013938,23,321180.0,0.9479585508625024
1403900014512,10,349950.0,0.9543722186677976
1403900013726,4,404465.0,0.9651957875842672
1403900014160,17,229115.0,0.9227058626789059
1403900012376,15,595625.0,0.9941318932114994
1403900010064,13,557255.0,0.9891536549585715
1403900010789,12,477670.0,0.977632710693291
1403900015281,16,414400.0,0.9670099832276858
