cve_ageb,IM_2020,GM_2020,IRS_2020,GRS_2020
140330001008A,116.4053921,Alto,10.843373494,Medio
1403300010094,117.5764181,Alto,9.4972067039,Bajo
1403300010107,116.8906699,Alto,11.7741935484,Medio
1403300010111,118.3999238,Alto,7.7134986226,Bajo
1403300010126,116.9324372,Alto,9.8522167488,Medio
1403300010130,115.7262561,Alto,10.861423221,Medio
1403300010145,116.5068798,Alto,7.6923076923,Medio
140330001015A,118.322669,Alto,7.6923076923,Medio
1403300010164,116.8520802,Alto,7.5471698113,Medio
1403300010183,118.6597149,Medio,10.3092783505,Medio
1403300010198,117.3264273,Alto,3.8461538462,Medio
1403300010200,113.1771387,Muy alto,8.9285714286,Medio
1403300010215,109.6841685,Muy alto,6.6666666667,Medio
1403400010053,120.1228739,Medio,11.9205298013,Medio
1403400010068,120.4358139,Medio,10.6382978723,Medio
1403400010072,116.7369803,Alto,18.2926829268,Medio
1403500010188,120.4083818,Medio,7.8680203046,Bajo
1403500010205,120.20424,Medio,6.8126520681,Medio
140350001021A,118.5983186,Alto,10.9289617486,Medio
1403500010224,120.6837176,Medio,9.1561938959,Medio
1403500010239,120.7420453,Medio,4.8192771084,Medio
1403500010243,117.9492203,Alto,11.4583333333,Medio
1403500010258,118.5990687,Alto,8.1433224756,Bajo
1403500010277,121.6449894,Bajo,9.1370558376,Medio
1403500010281,114.3044869,Muy alto,7.3684210526,Medio
1403500010296,121.1619882,Bajo,8.2352941176,Bajo
1403500010309,119.839602,Medio,9.1903719912,Medio
1403500010332,120.2944999,Medio,9.0526315789,Bajo
1403500010347,120.0458775,Medio,7.3369565217,Medio
1403500010351,121.5945618,Bajo,5.7761732852,Bajo
1403500010366,118.7340187,Medio,10.7066381156,Medio
1403500010370,121.72104,Bajo,13.6363636364,Bajo
140350001039A,119.8517604,Medio,26.8292682927,Medio
1403500010402,121.6302467,Bajo,5.4054054054,Bajo
1403500010417,118.3168962,Alto,6.5217391304,Medio
1403500010421,116.1978764,Alto,11.1111111111,Medio
1403500010489,120.0369783,Medio,8.7837837838,Medio
1403500010506,117.4914696,Alto,8.3333333333,Medio
1403500010510,119.524035,Medio,16.9398907104,Medio
1403500010525,118.1684779,Alto,7.5757575758,Medio
140350001053A,118.7773545,Medio,11.1420612813,Medio
1403500010563,120.0710162,Medio,5.3571428571,Bajo
1403500010597,117.9523771,Alto,7.5,Medio
1403500010667,124.5721499,Muy bajo,1.8181818182,Bajo
1403500010718,125.3687495,Muy bajo,0.0,Muy bajo
1403500010722,120.338553,Medio,11.9718309859,Medio
1403500010737,118.0456528,Alto,8.75,Medio
1403500010756,120.6106389,Medio,0.0,Medio
1403500010794,120.6769719,Medio,10.2564102564,Medio
1403500170313,116.4697025,Alto,7.9012345679,Medio
1403500170328,118.294519,Alto,8.174386921,Medio
1403500170436,114.8153113,Muy alto,8.8235294118,Medio
1403500170633,116.3589139,Alto,7.6923076923,Medio
1403500170760,117.701399,Alto,10.2040816327,Medio
1403501380544,119.0344609,Medio,10.3614457831,Medio
1403501380559,118.6447411,Medio,10.1960784314,Medio
1403600010077,121.8961706,Bajo,13.6160714286,Bajo
1403600010096,122.34466,Bajo,8.843537415,Bajo
1403600010109,122.676586,Bajo,6.8292682927,Bajo
1403600010147,120.9981146,Medio,13.8933764136,Bajo
1403600010151,120.8520466,Medio,12.5386996904,Bajo
1403600010166,122.796755,Bajo,10.0,Muy bajo
1403600010170,120.7007889,Medio,12.676056338,Bajo
1403600010185,122.5405118,Bajo,8.75,Bajo
1403600010217,122.0596199,Bajo,9.8360655738,Bajo
1403600010236,123.1931357,Bajo,11.4285714286,Bajo
1403600010274,121.093528,Medio,19.2307692308,Medio
1403600010289,123.1885709,Bajo,9.5238095238,Bajo
1403600010310,120.9994461,Medio,17.7489177489,Medio
1403600010325,123.5214431,Bajo,7.6923076923,Bajo
140360001033A,126.0192202,Muy bajo,8.0,Muy bajo
1403600010359,124.5991042,Muy bajo,10.0,Bajo
1403600010378,123.0727995,Bajo,12.3287671233,Medio
1403700010055,121.3432124,Bajo,13.4770889488,Bajo
140370001006A,121.7183649,Bajo,12.2988505747,Bajo
1403700010074,120.9651346,Medio,18.5104052574,Bajo
1403700010089,120.4297854,Medio,14.6808510638,Bajo
1403700010093,121.8160334,Bajo,9.6114519427,Bajo
1403700010106,119.0770824,Medio,26.6081871345,Medio
1403700010110,121.4702455,Bajo,12.7717391304,Bajo
1403700010125,120.5844848,Medio,16.0636758321,Bajo
140370001013A,118.9342217,Medio,34.2741935484,Medio
1403700010159,117.7912927,Alto,20.0,Medio
1403700010197,122.181984,Bajo,11.8131868132,Bajo
140370001020A,120.6913979,Medio,18.023255814,Medio
1403700010229,124.0213157,Muy bajo,9.5238095238,Bajo
1403700010267,123.1942635,Bajo,10.0,Bajo
1403700010271,123.3985954,Bajo,11.9565217391,Bajo
1403700010286,119.3224005,Medio,30.0,Medio
1403700010290,121.6434838,Bajo,15.3846153846,Medio
1403700010341,124.4251173,Muy bajo,8.8235294118,Bajo
1403800010103,122.3950984,Bajo,8.1850533808,Bajo
1403800010118,121.4099365,Bajo,12.1951219512,Bajo
1403900010026,125.3632395,Muy bajo,2.8340080972,Muy bajo
1403900010030,125.9355222,Muy bajo,3.0604982206,Muy bajo
140390001005A,125.0790348,Muy bajo,3.4111310592,Muy bajo
1403900010064,123.913861,Muy bajo,2.5142857143,Muy bajo
1403900010083,123.8603685,Muy bajo,9.1856677524,Bajo
1403900010115,123.2938954,Bajo,7.3724007561,Muy bajo
1403900010134,122.5378577,Bajo,8.5148514851,Muy bajo
1403900010149,124.4475265,Muy bajo,3.2894736842,Muy bajo
1403900010153,124.6460672,Muy bajo,7.0336391437,Muy bajo
1403900010191,121.5950524,Bajo,13.5834411384,Bajo
1403900010204,120.2740621,Medio,17.0305676856,Bajo
1403900010223,120.4467195,Medio,19.387755102,Bajo
1403900010238,121.0063457,Medio,17.3311635476,Bajo
1403900010261,120.039237,Medio,19.3123628383,Bajo
1403900010276,120.5369309,Medio,14.748603352,Bajo
1403900010280,125.4358216,Muy bajo,8.5567010309,Muy bajo
1403900010295,125.1691227,Muy bajo,4.0423484119,Muy bajo
1403900010308,120.546911,Medio,6.2857142857,Muy bajo
1403900010312,123.3622697,Bajo,8.1409477521,Muy bajo
1403900010327,123.4986644,Bajo,4.3859649123,Muy bajo
1403900010346,122.5359609,Bajo,15.7270029674,Bajo
1403900010350,123.449451,Bajo,10.3503184713,Muy bajo
1403900010365,124.5780622,Muy bajo,3.8208168643,Muy bajo
140390001037A,124.6358201,Muy bajo,4.0752351097,Muy bajo
1403900010384,124.03181,Muy bajo,3.457106274,Muy bajo
1403900010399,122.7754854,Bajo,8.8159031979,Muy bajo
1403900010401,124.3948053,Muy bajo,4.7473200613,Muy bajo
1403900010416,121.9070296,Bajo,11.1504424779,Muy bajo
1403900010435,122.2470712,Bajo,9.0449954086,Bajo
140390001044A,121.0632079,Medio,11.7557251908,Bajo
1403900010454,122.3967521,Bajo,12.5063291139,Bajo
1403900010469,121.8089769,Bajo,17.8443113772,Bajo
1403900010473,120.5399763,Medio,17.354877319,Bajo
1403900010492,121.6438034,Bajo,18.2672934856,Bajo
1403900010505,122.8332567,Bajo,8.0120481928,Bajo
140390001051A,120.9438941,Medio,15.6282450675,Bajo
1403900010524,120.6704201,Medio,17.0454545455,Bajo
1403900010539,122.1414892,Bajo,16.0649819495,Bajo
1403900010543,120.4403518,Medio,15.5155155155,Bajo
1403900010562,125.7266427,Muy bajo,4.6565774156,Muy bajo
1403900010577,125.9768288,Muy bajo,7.9422382671,Muy bajo
1403900010596,125.0100985,Muy bajo,6.1102831595,Muy bajo
1403900010609,125.2185602,Muy bajo,4.9382716049,Muy bajo
1403900010613,123.5864345,Bajo,6.5913370998,Muy bajo
1403900010632,124.5384935,Muy bajo,6.8469991547,Muy bajo
1403900010647,123.4069471,Bajo,11.0990206746,Bajo
1403900010651,121.6927089,Bajo,16.2448979592,Bajo
1403900010666,122.749828,Bajo,11.6211504939,Bajo
1403900010670,123.7954429,Muy bajo,10.3585657371,Muy bajo
1403900010685,124.5038445,Muy bajo,5.0295857988,Muy bajo
140390001069A,123.3276758,Bajo,10.9872611465,Muy bajo
1403900010702,122.2895417,Bajo,11.6696588869,Muy bajo
1403900010717,124.3830804,Muy bajo,8.3423618635,Muy bajo
1403900010721,123.2931121,Bajo,10.7448107448,Bajo
1403900010736,124.5846693,Muy bajo,8.7365591398,Muy bajo
1403900010740,123.7390823,Muy bajo,6.2653562654,Muy bajo
1403900010755,123.3286665,Bajo,7.1428571429,Muy bajo
1403900010774,121.8914537,Bajo,13.1832797428,Bajo
1403900010789,121.803916,Bajo,15.0280898876,Bajo
1403900010793,120.9062126,Medio,17.1193935565,Bajo
1403900010806,121.545804,Bajo,16.4464993395,Bajo
1403900010810,121.5776353,Bajo,16.7590027701,Bajo
1403900010825,122.3742812,Bajo,15.0283553875,Bajo
140390001083A,122.2838686,Bajo,13.4691195795,Bajo
1403900010844,121.7227965,Bajo,14.6953405018,Bajo
1403900010859,121.6465332,Bajo,18.2296231376,Bajo
1403900010863,119.530948,Medio,15.4098360656,Bajo
1403900010878,120.5499236,Medio,21.9959266802,Bajo
1403900010882,120.2496782,Medio,17.2849250197,Bajo
1403900010897,121.7584516,Bajo,12.9115226337,Bajo
140390001090A,119.2638607,Medio,18.1003584229,Medio
1403900010929,124.5126064,Muy bajo,8.2412060302,Muy bajo
1403900010933,124.7473946,Muy bajo,4.8207663782,Muy bajo
1403900010948,125.053051,Muy bajo,7.6023391813,Muy bajo
1403900010952,123.1064184,Bajo,11.8613138686,Muy bajo
1403900010967,123.0341381,Bajo,13.4686346863,Bajo
1403900010971,122.0429343,Bajo,18.8461538462,Bajo
1403900010986,122.7704538,Bajo,8.9783281734,Muy bajo
1403900010990,123.6066391,Bajo,18.8172043011,Bajo
1403900011005,123.2933009,Bajo,15.0495049505,Muy bajo
140390001101A,119.2256157,Medio,13.488372093,Muy bajo
1403900011024,122.3141797,Bajo,19.7640117994,Bajo
1403900011039,121.502717,Bajo,19.7452229299,Bajo
1403900011043,125.9389099,Muy bajo,3.794369645,Muy bajo
1403900011062,125.6399408,Muy bajo,4.1208791209,Muy bajo
1403900011077,123.8043843,Muy bajo,2.9304029304,Muy bajo
1403900011081,121.4931508,Bajo,20.7777777778,Bajo
1403900011096,123.6374759,Bajo,15.6156156156,Muy bajo
1403900011109,123.5248818,Bajo,15.7123834887,Muy bajo
1403900011113,123.3079191,Bajo,18.0242634315,Bajo
1403900011128,123.3025315,Bajo,15.1012891344,Muy bajo
1403900011132,124.2078665,Muy bajo,20.0354609929,Muy bajo
1403900011147,123.094523,Bajo,19.4923857868,Bajo
1403900011151,122.2260572,Bajo,16.0606060606,Bajo
1403900011166,122.2039577,Bajo,17.4496644295,Bajo
1403900011170,122.7702219,Bajo,13.7311286844,Bajo
1403900011185,122.3155667,Bajo,17.2151898734,Bajo
140390001119A,121.6910976,Bajo,9.5723014257,Bajo
1403900011202,122.2542717,Bajo,15.4121863799,Bajo
1403900011217,121.6625046,Bajo,18.065342729,Bajo
1403900011221,121.2539392,Bajo,19.6304849885,Bajo
1403900011236,120.6378468,Medio,17.516218721,Bajo
1403900011274,124.6331733,Muy bajo,5.9233449477,Muy bajo
1403900011289,125.110387,Muy bajo,5.7437407953,Muy bajo
1403900011293,122.3289054,Bajo,7.3863636364,Muy bajo
1403900011306,125.2260497,Muy bajo,6.2745098039,Muy bajo
1403900011310,125.3179261,Muy bajo,15.7303370787,Muy bajo
1403900011325,123.110583,Bajo,16.0087719298,Muy bajo
140390001133A,123.7404649,Muy bajo,13.7078651685,Bajo
1403900011344,122.7220154,Bajo,23.5924932976,Muy bajo
1403900011359,121.5212997,Bajo,27.2,Bajo
1403900011363,119.3269779,Medio,13.4939759036,Muy bajo
1403900011378,121.826645,Bajo,25.8403361345,Bajo
1403900011382,122.4048289,Bajo,17.1460176991,Bajo
1403900011397,121.9365305,Bajo,18.9119170984,Bajo
140390001140A,121.9134451,Bajo,21.1538461538,Bajo
1403900011414,121.5164553,Bajo,17.5853018373,Bajo
1403900011429,121.0351617,Medio,26.6071428571,Bajo
1403900011433,121.1776105,Bajo,15.7420249653,Bajo
1403900011448,121.2164111,Bajo,17.4083769634,Bajo
1403900011452,120.6601081,Medio,18.8392857143,Bajo
1403900011467,120.6224636,Medio,14.1634241245,Bajo
1403900011471,120.6929214,Medio,19.0097259063,Bajo
1403900011490,119.3677046,Medio,16.5446559297,Bajo
1403900011518,119.7162514,Medio,20.4838709677,Bajo
1403900011537,119.8392941,Medio,17.1732522796,Bajo
1403900011556,124.4298695,Muy bajo,6.589785832,Muy bajo
1403900011560,123.2058877,Bajo,7.8431372549,Muy bajo
1403900011575,125.6379939,Muy bajo,10.6060606061,Muy bajo
140390001158A,116.1236215,Alto,20.3883495146,Muy bajo
1403900011594,124.783113,Muy bajo,18.691588785,Muy bajo
1403900011607,124.378635,Muy bajo,13.93728223,Muy bajo
1403900011626,122.8178571,Bajo,18.9743589744,Bajo
1403900011630,120.9956232,Medio,31.914893617,Bajo
1403900011645,120.4303793,Medio,22.9230769231,Bajo
140390001165A,122.7638957,Bajo,17.2453703704,Bajo
1403900011664,122.5257219,Bajo,15.9509202454,Bajo
1403900011679,122.1772355,Bajo,22.5,Bajo
1403900011683,121.0674061,Medio,19.4415718718,Bajo
1403900011698,122.1571205,Bajo,18.3294663573,Bajo
1403900011700,122.1697474,Bajo,14.3213988343,Bajo
1403900011715,122.7088683,Bajo,9.2485549133,Bajo
140390001172A,121.1351174,Medio,14.1278610892,Bajo
1403900011734,121.7444468,Bajo,15.1669085631,Bajo
1403900011753,123.8045393,Muy bajo,7.3229291717,Muy bajo
1403900011768,123.8072528,Muy bajo,6.7351598174,Muy bajo
1403900011787,125.336623,Muy bajo,9.5,Muy bajo
1403900011791,124.0060404,Muy bajo,16.9491525424,Muy bajo
1403900011804,123.8259102,Muy bajo,8.4415584416,Muy bajo
1403900011819,121.8543769,Bajo,9.4059405941,Muy bajo
1403900011823,124.4931259,Muy bajo,8.2524271845,Muy bajo
1403900011838,121.4203462,Bajo,15.0,Muy bajo
1403900011842,124.1196188,Muy bajo,16.9491525424,Muy bajo
1403900011857,122.4599893,Bajo,17.4288179465,Muy bajo
1403900011861,123.6900436,Bajo,22.1748400853,Bajo
1403900011876,118.9227008,Medio,34.2560553633,Medio
1403900011880,120.3214552,Medio,23.8888888889,Bajo
1403900011895,120.4226434,Medio,28.3972125436,Bajo
1403900011908,122.5799532,Bajo,22.7053140097,Bajo
1403900011912,121.3052987,Bajo,27.1122320303,Bajo
1403900011927,123.4080568,Bajo,18.700265252,Bajo
1403900011931,122.4718187,Bajo,12.6213592233,Bajo
1403900011946,121.9531875,Bajo,17.5226586103,Bajo
1403900011950,123.4645473,Bajo,12.737920937,Bajo
1403900011965,121.9820286,Bajo,25.4117647059,Bajo
140390001197A,122.5795205,Bajo,12.4207858048,Bajo
1403900011984,121.4537474,Bajo,17.9012345679,Bajo
1403900011999,123.1077121,Bajo,14.1762452107,Bajo
1403900012003,121.3969426,Bajo,18.0277349769,Bajo
1403900012018,118.5849399,Alto,16.694214876,Bajo
1403900012022,120.823462,Medio,18.5602775369,Bajo
1403900012037,120.8234949,Medio,20.0517464424,Bajo
1403900012041,120.591852,Medio,19.2468619247,Bajo
1403900012056,121.463428,Bajo,11.7837837838,Bajo
1403900012107,121.847152,Bajo,14.606741573,Bajo
1403900012111,122.2150216,Bajo,19.6048632219,Bajo
1403900012126,122.3365303,Bajo,15.9292035398,Bajo
1403900012130,124.948488,Muy bajo,12.2615803815,Muy bajo
1403900012145,121.6726426,Bajo,8.8669950739,Muy bajo
140390001215A,124.3879972,Muy bajo,18.118466899,Muy bajo
1403900012164,124.0598238,Muy bajo,18.4397163121,Muy bajo
1403900012179,122.3270735,Bajo,25.5319148936,Bajo
1403900012183,124.3560094,Muy bajo,13.2231404959,Muy bajo
1403900012200,123.1011325,Bajo,11.2947658402,Muy bajo
1403900012215,123.6306252,Bajo,10.9467455621,Bajo
1403900012249,124.6168495,Muy bajo,8.7613293051,Muy bajo
1403900012253,123.2785243,Bajo,10.6275303644,Bajo
1403900012268,122.9483651,Bajo,11.7746005046,Bajo
1403900012272,121.8407195,Bajo,12.1082621083,Bajo
1403900012287,121.753058,Bajo,15.3252480706,Bajo
1403900012291,122.429571,Bajo,12.1354656632,Bajo
1403900012304,123.2307335,Bajo,4.6625766871,Muy bajo
1403900012319,121.0361041,Medio,7.2496263079,Bajo
1403900012342,120.5464347,Medio,21.0784313725,Bajo
1403900012357,122.0275261,Bajo,21.0206561361,Bajo
1403900012361,120.6564642,Medio,12.7403846154,Bajo
1403900012376,122.1209687,Bajo,22.9979466119,Bajo
1403900012380,121.4914513,Bajo,21.1363636364,Bajo
1403900012395,122.9585958,Bajo,14.5110410095,Bajo
1403900012408,122.6569313,Bajo,14.2355008787,Bajo
1403900012427,123.8793614,Muy bajo,9.8566308244,Muy bajo
1403900012431,123.2255405,Bajo,13.5802469136,Bajo
1403900012446,122.7961341,Bajo,9.0136054422,Bajo
1403900012501,120.3956423,Medio,10.5263157895,Bajo
1403900012516,119.4955327,Medio,14.8854961832,Bajo
1403900012520,121.7844382,Bajo,16.0714285714,Bajo
1403900012535,123.7422478,Muy bajo,7.1111111111,Muy bajo
140390001254A,123.7061407,Muy bajo,7.3322053017,Muy bajo
1403900012569,123.2127322,Bajo,9.7633136095,Muy bajo
1403900012588,120.6133555,Medio,16.1122661123,Bajo
1403900012592,121.9914154,Bajo,15.406162465,Bajo
1403900012605,122.4535626,Bajo,10.447761194,Bajo
140390001261A,123.5675368,Bajo,9.1787439614,Bajo
1403900012624,123.5645418,Bajo,12.5160462131,Bajo
1403900012639,122.9427542,Bajo,12.7308707124,Bajo
1403900012662,122.9816923,Bajo,12.0481927711,Bajo
1403900012677,123.4324519,Bajo,11.4119922631,Muy bajo
1403900012681,124.425307,Muy bajo,5.2132701422,Muy bajo
1403900012696,123.9129474,Muy bajo,6.699751861,Muy bajo
1403900012709,123.669572,Bajo,4.9235993209,Muy bajo
1403900012713,123.4705371,Bajo,5.303030303,Muy bajo
1403900012728,123.4506704,Bajo,7.8057241977,Muy bajo
1403900012785,121.0715861,Medio,18.0365296804,Bajo
140390001279A,121.2289409,Bajo,16.484375,Bajo
1403900012802,121.1963931,Bajo,18.3014861996,Bajo
140390001286A,120.9913616,Medio,10.5263157895,Bajo
1403900013001,121.908026,Bajo,9.1935483871,Bajo
1403900013016,119.9847663,Medio,10.6207928197,Bajo
1403900013020,121.7759034,Bajo,9.9917423617,Bajo
1403900013088,122.378334,Bajo,10.0235294118,Bajo
1403900013143,125.7100484,Muy bajo,3.7162162162,Muy bajo
1403900013177,119.9679694,Medio,20.1626961069,Bajo
1403900013209,123.425283,Bajo,8.1166772353,Muy bajo
1403900013317,125.3369162,Muy bajo,4.7511312217,Muy bajo
1403900013321,125.7520727,Muy bajo,7.225433526,Muy bajo
1403900013336,123.6534599,Bajo,10.3432902363,Bajo
1403900013340,123.20243,Bajo,8.9494163424,Muy bajo
1403900013374,120.2113499,Medio,19.3905817175,Medio
1403900013406,121.3620569,Bajo,13.3720930233,Bajo
1403900013482,119.664066,Medio,21.2989493792,Medio
140390001350A,122.0770676,Bajo,15.796519411,Bajo
1403900013514,123.1869668,Bajo,12.7577319588,Bajo
1403900013529,122.3713398,Bajo,10.5392156863,Bajo
1403900013533,123.3046143,Bajo,7.8467153285,Bajo
1403900013548,122.9177836,Bajo,18.1141439206,Bajo
1403900013552,123.1600961,Bajo,15.4150197628,Bajo
1403900013567,123.1784076,Bajo,12.0310478655,Bajo
1403900013586,122.1371065,Bajo,7.3614557486,Muy bajo
1403900013590,119.242528,Medio,13.8705416116,Medio
1403900013603,124.7606298,Muy bajo,9.1240875912,Muy bajo
1403900013618,120.199356,Medio,15.514809591,Bajo
1403900013637,123.7860811,Muy bajo,13.2203389831,Muy bajo
1403900013641,124.3683171,Muy bajo,9.1254752852,Muy bajo
1403900013656,123.9221666,Muy bajo,5.4835493519,Muy bajo
1403900013660,122.2332973,Bajo,10.8924806746,Bajo
140390001368A,124.0287164,Muy bajo,7.4380165289,Muy bajo
1403900013694,123.8073304,Muy bajo,7.268722467,Muy bajo
1403900013707,124.5808525,Muy bajo,3.8389513109,Muy bajo
1403900013711,123.4299308,Bajo,4.7841306884,Bajo
1403900013726,121.469069,Bajo,19.4719471947,Bajo
1403900013730,120.1546078,Medio,15.1750972763,Bajo
1403900013745,122.160172,Bajo,13.1868131868,Bajo
1403900013764,122.772038,Bajo,10.3047895501,Bajo
1403900013783,123.8009594,Muy bajo,10.0325732899,Bajo
1403900013798,121.2010274,Bajo,13.0952380952,Bajo
1403900013800,121.0196213,Medio,10.7620320856,Bajo
1403900013815,119.6282545,Medio,16.4507772021,Bajo
140390001382A,123.1680529,Bajo,9.5788604459,Muy bajo
1403900013834,124.1711664,Muy bajo,4.2976939203,Muy bajo
1403900013849,123.8028421,Muy bajo,9.3155893536,Muy bajo
1403900013853,124.5008576,Muy bajo,6.4685314685,Muy bajo
1403900013868,120.7503906,Medio,17.4603174603,Bajo
1403900013872,123.0892961,Bajo,11.0449377369,Bajo
1403900013891,120.8550036,Medio,14.5945945946,Bajo
1403900013904,121.4242085,Bajo,10.096670247,Bajo
