cve_ageb,total_demand,vehicle_rate,transit_propensity,transit_demand
1403900010492,18434.87210701674,0.483695652173913,0.5163043478260869,9518.0046204706
1403900014442,11454.342718098864,0.5014955134596212,0.4985044865403788,5710.041235343401
1403900010613,51508.816393850495,1.0,0.0,0.0
1403900011132,18381.948831377562,0.5232774674115456,0.47672253258845443,8763.08920080569
1403900014955,7467.508907875574,0.5932367149758454,0.4067632850241546,3037.5084543146054
1403900013783,18006.759056687035,0.48847926267281105,0.511520737327189,9210.830669549588
1403900012728,17392.026558643647,0.7163120567375887,0.2836879432624113,4933.9082435868495
1403900013707,28228.09223882825,0.8123827392120075,0.18761726078799246,5296.077343119746
1403900014141,9408.715519685622,0.5835351089588378,0.41646489104116224,3918.3996837431646
1403900010261,15335.444147458207,0.40014792899408286,0.5998520710059172,9198.997931648379
1403900012018,16538.922414987603,0.5329949238578681,0.46700507614213194,7723.760721720098
1403900015027,17732.702989795496,0.7934105075690115,0.20658949243098845,3663.390110091323
1403900013406,15881.282949334623,0.5991666666666666,0.4008333333333334,6365.747582191629
1403900011560,38704.610544325515,0.9527272727272728,0.047272727272727244,1829.6724984590232
1403900014090,16779.490407571684,0.5858854860186418,0.41411451398135823,6948.63051498641
1403900011607,11852.220234030445,0.8864628820960698,0.11353711790393017,1345.6669261344614
1403900014616,12198.70239528501,0.4717948717948718,0.5282051282051282,6443.417162637724
1403900014565,25436.388238668853,0.0,1.0,25436.388238668853
1403900014669,6502.734964813041,0.6059190031152648,0.3940809968847352,2562.604277410747
1403900010454,21530.836234072383,0.5481406011207336,0.4518593988792664,9728.910718095874
1403900013919,16464.27835751668,0.6291891891891892,0.3708108108108108,6105.1324071656445
1403900011823,13060.60606212943,0.7009803921568627,0.2990196078431373,3905.3773028916435
1403900014264,8109.445687305377,0.4682080924855491,0.5317919075144508,4312.537590936963
1403900012427,26622.979277399078,0.7055084745762712,0.2944915254237288,7840.241778725575
1403900010346,22649.11635887367,0.5545073375262054,0.4454926624737946,10090.015149393408
1403900014298,17625.546235279144,0.43788437884378845,0.5621156211562115,9907.59487026146
1403900012639,46686.05971441042,0.5306258322237017,0.46937416777629826,21913.230425205955
1403900011109,18381.897066697926,0.5191256830601093,0.4808743169398907,8839.382196007746
1403900010971,7559.865930076709,0.4688311688311688,0.5311688311688312,4015.5651498719144
1403900010666,49024.30946173795,0.5490438001233806,0.4509561998766194,22107.816296440742
1403900013209,21635.115453107308,0.7000642260757868,0.2999357739242132,6489.1450973674455
1403900010647,16989.84140078961,0.626410835214447,0.37358916478555304,6347.220658760001
1403900011950,7873.379044040503,0.591715976331361,0.40828402366863903,3214.574875969199
1403900010721,14878.269714294449,0.5635018495684341,0.4364981504315659,6494.33721191151
1403900012785,18616.037482527678,0.47470817120622566,0.5252918287937743,9778.852374090415
